Provincia,Partido,Localidad,Link Indec,Otros,<= 1 Mbps,"> 1 Mbps, <= 5 Mbps","> 5 Mbps, <= 10 Mbps","> 10 Mbps, <= 15 Mbps","> 15 Mbps, <= 20 Mbps","> 20 Mbps, <= 25 Mbps","> 25 Mbps, <= 30 Mbps","> 30 Mbps, <= 50 Mbps",> 50 Mbps,Total,% <= 10Mbps,% <= 25Mbps,Poblacion,Latitud,Longitud
LA PAMPA,Hucal,Jacinto Arauz,42077050,5.0,2.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,99.29676511954993,99.29676511954993,2434.0,-38.0837587172211,-63.4321816643775
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,208.0,-38.3336784745408,-64.6422526958764
LA PAMPA,Limay Mahuida,La Reforma,42091010,0.0,1.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,100.0,100.0,221.0,-37.5520049423349,-66.2268538972728
LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,1.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,94.11764705882352,94.11764705882352,75.0,-37.1597120530545,-66.6745400356471
LA PAMPA,Loventué,Carro Quemado,42098010,1.0,1.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,98.07692307692307,98.07692307692307,301.0,-36.47556498406,-65.3429160249895
LA PAMPA,Loventué,Loventué,42098020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,-36.1887459763907,-65.2899702728719
LA PAMPA,Loventué,Luan Toro,42098030,0.0,1.0,21.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,100.0,100.0,689.0,-36.2016818772905,-65.0972782402489
LA PAMPA,Loventué,Telén,42098040,1.0,1.0,50.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,99.5,99.5,1240.0,-36.2640564040186,-65.5097731802402
LA PAMPA,Loventué,Victorica,42098050,2.0,1.0,192.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,99.58762886597938,99.58762886597938,5703.0,-36.2048593679219,-65.4403752727095
LA PAMPA,Maracó,Agustoni,42105010,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,100.0,100.0,284.0,-35.7811018772957,-63.3932493460357
LA PAMPA,Maracó,Dorila,42105020,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,98.14814814814815,98.14814814814815,377.0,-35.7763229509013,-63.716840693317
LA PAMPA,Maracó,General Pico,42105030,5.0,50.0,1390.0,13046.0,3310.0,1.0,0.0,288.0,798.0,391.0,19279.0,75.13875200995902,92.31287929871881,56795.0,-35.6633805937206,-63.760929267739
LA PAMPA,Maracó,Speluzzi,42105040,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,97.61904761904762,97.61904761904762,367.0,-35.547293621716,-63.8200403343494
LA PAMPA,Puelén,25 de Mayo,42112020,18.0,0.0,1846.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,99.08952959028832,99.08952959028832,7878.0,-37.7697053748681,-67.7172958236186
LA PAMPA,Puelén,Puelén,42112010,1.0,1.0,57.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,99.24812030075188,99.24812030075188,357.0,-37.3400655492209,-67.6218500509991
LA PAMPA,Quemú Quemú,Colonia Barón,42119010,0.0,1.0,240.0,553.0,6.0,0.0,0.0,0.0,0.0,0.0,800.0,99.25,100.0,2804.0,-36.1513889624763,-63.8541959060258
LA PAMPA,Quemú Quemú,Miguel Cané,42119030,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.9345794392523363,0.9345794392523363,803.0,-36.1549581794141,-63.5121543730908
LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,115.0,1.0,120.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,55.5984555984556,55.5984555984556,3714.0,-36.053677480752,-63.5632432919433
LA PAMPA,Quemú Quemú,Relmo,42119050,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,120.0,-36.2573837868412,-63.4481302030919
LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,0.0,0.0,124.0,123.0,3.0,0.0,0.0,0.0,0.0,0.0,250.0,98.8,100.0,546.0,-36.0757513459043,-63.8875837941037
LA PAMPA,Rancul,Caleufú,42126010,2.0,1.0,541.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,99.67320261437908,99.67320261437908,2014.0,-35.5928646334622,-64.5586842581366
LA PAMPA,Rancul,La Maruja,42126030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1168.0,-35.671688678266,-64.940569826581
LA PAMPA,Rancul,Parera,42126040,3.0,66.0,397.0,201.0,0.0,4.0,0.0,0.0,0.0,0.0,671.0,98.95678092399403,99.55290611028316,2030.0,-35.1462930750947,-64.5006491231723
LA PAMPA,Rancul,Quetrequén,42126060,1.0,4.0,58.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,99.30555555555556,99.30555555555556,392.0,-35.0548439319726,-64.5213693396743
LA PAMPA,Rancul,Rancul,42126070,3.0,325.0,372.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,720.0,99.44444444444444,99.58333333333333,3322.0,-35.0661985558406,-64.683114985952
LA PAMPA,Realicó,Adolfo Van Praet,42133010,0.0,1.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,100.0,100.0,279.0,-35.0179130302315,-64.035117861781
LA PAMPA,Realicó,Alta Italia,42133020,1.0,1.0,481.0,77.0,18.0,0.0,0.0,0.0,0.0,0.0,578.0,96.7128027681661,99.82698961937716,1350.0,-35.3338595551664,-64.1182405361085
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,2.0,3.0,47.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,98.0392156862745,98.0392156862745,300.0,-35.0415558502239,-64.3847126106129
LA PAMPA,Realicó,Embajador Martini,42133040,1.0,174.0,265.0,102.0,15.0,0.0,0.0,0.0,0.0,0.0,557.0,97.12746858168761,99.82046678635548,1336.0,-35.3861854808904,-64.2836857257322
LA PAMPA,Realicó,Falucho,42133050,0.0,2.0,59.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,100.0,177.0,-35.1890814426625,-64.1038732251149
LA PAMPA,Realicó,Ingeniero Luiggi,42133060,1.0,315.0,913.0,428.0,0.0,0.0,0.0,3.0,0.0,0.0,1660.0,99.75903614457832,99.75903614457832,4659.0,-35.3837504384968,-64.4685685991593
LA PAMPA,Realicó,Ojeda,42133070,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,70.0,-35.3068277686526,-64.0054725550363
LA PAMPA,Realicó,Realicó,42133080,30.0,87.0,1735.0,1130.0,123.0,0.0,0.0,0.0,0.0,0.0,3105.0,95.07246376811594,99.03381642512076,7343.0,-35.0368857536117,-64.2454209673953
LA PAMPA,Toay,Toay,42140020,2.0,4.0,125.0,2818.0,477.0,619.0,0.0,536.0,1237.0,109.0,5927.0,49.72161295765142,68.21326134638097,11626.0,-36.6751577652887,-64.3803253806581
LA PAMPA,Trenel,Arata,42147010,1.0,35.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,99.6124031007752,99.6124031007752,1026.0,-35.6381231858073,-64.3574125644643
LA PAMPA,Trenel,Metileo,42147020,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,100.0,100.0,483.0,-35.7732438729278,-63.9428308886673
LA PAMPA,Trenel,Trenel,42147030,1.0,3.0,929.0,6.0,78.0,0.0,0.0,0.0,0.0,0.0,1017.0,92.23205506391348,99.90167158308752,3387.0,-35.6941743318846,-64.1358999676104
LA PAMPA,Utracán,Ataliva Roca,42154010,2.0,1.0,209.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,99.31506849315068,99.31506849315068,707.0,-37.0323315728651,-64.2865724433513
LA PAMPA,Utracán,Chacharramendi,42154020,0.0,2.0,66.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,100.0,100.0,226.0,-37.3318147762102,-65.650772794634
LA PAMPA,Utracán,Colonia Santa María,42154030,5.0,0.0,0.0,137.0,1.0,3.0,0.0,0.0,0.0,0.0,146.0,93.83561643835617,96.57534246575342,289.0,-37.4952435783299,-64.2248805481774
LA PAMPA,Utracán,General Acha,42154040,11.0,42.0,190.0,4227.0,144.0,129.0,0.0,42.0,0.0,0.0,4785.0,93.18704284221525,98.89237199582027,12184.0,-37.373672668717,-64.6038964711256
LA PAMPA,Utracán,Quehué,42154050,1.0,1.0,0.0,227.0,4.0,11.0,0.0,0.0,0.0,0.0,244.0,93.44262295081968,99.59016393442623,422.0,-37.1212005028742,-64.5133661628312
LA PAMPA,Utracán,Unanué,42154060,1.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,96.49122807017544,98.24561403508771,69.0,-37.5439767222425,-64.3525554864311
LA RIOJA,Arauco,Aimogasta,46007010,0.0,3.0,16.0,176.0,1500.0,89.0,0.0,485.0,5.0,0.0,2274.0,8.575197889182059,78.45206684256816,12249.0,-28.5589898446523,-66.8272851017638
LA RIOJA,Arauco,Estación Mazán,46007040,0.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,17.0,5.88235294117647,100.0,407.0,-28.6648262993633,-66.5166195609666
LA RIOJA,Arauco,Villa Mazán,46007050,0.0,0.0,0.0,0.0,108.0,49.0,0.0,0.0,0.0,0.0,157.0,0.0,100.0,1090.0,-28.6586281834455,-66.5552758852995
LA RIOJA,Capital,La Rioja,46014010,0.0,527.0,700.0,4410.0,856.0,3117.0,1123.0,346.0,35211.0,8456.0,54746.0,10.296642677090563,19.60508530303584,178872.0,-29.4217827668094,-66.856675379963
LA RIOJA,Castro Barros,Aminga,46021010,0.0,0.0,0.0,3.0,164.0,7.0,0.0,1.0,0.0,0.0,175.0,1.7142857142857144,99.42857142857143,833.0,-28.8554609845772,-66.9376617661779
LA RIOJA,Castro Barros,Anillaco,46021020,0.0,1.0,0.0,10.0,442.0,0.0,0.0,7.0,3.0,0.0,463.0,2.375809935205184,97.8401727861771,1573.0,-28.8155900262519,-66.9439245714904
LA RIOJA,Castro Barros,Anjullón,46021030,0.0,0.0,0.0,0.0,44.0,67.0,0.0,0.0,0.0,0.0,111.0,0.0,100.0,418.0,-28.7272509428901,-66.9328944677286
LA RIOJA,Castro Barros,Chuquis,46021040,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,100.0,236.0,-28.8979801822511,-66.9765194957537
LA RIOJA,Castro Barros,Los Molinos,46021050,0.0,0.0,0.0,0.0,51.0,4.0,0.0,0.0,0.0,0.0,55.0,0.0,100.0,244.0,-28.7544152281739,-66.9389202939919
LA RIOJA,Castro Barros,Pinchas,46021060,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,54.0,7.4074074074074066,100.0,390.0,-28.9370760269909,-66.9665171496043
LA RIOJA,Castro Barros,San Pedro,46021070,0.0,0.0,0.0,1.0,71.0,2.0,0.0,0.0,0.0,0.0,74.0,1.3513513513513513,100.0,298.0,-28.6697090457958,-66.9281338379098
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,100.0,123.0,-28.683504219205,-66.9654939868506
LA RIOJA,Chamical,Chamical,46035010,0.0,9.0,34.0,211.0,2113.0,239.0,0.0,651.0,5.0,0.0,3262.0,7.786633966891478,79.88963825873697,12919.0,-30.3772951613356,-66.3240368838483
LA RIOJA,Chilecito,Colonia Anguinán,46042020,0.0,1.0,0.0,0.0,159.0,43.0,0.0,27.0,0.0,0.0,230.0,0.43478260869565216,88.26086956521739,225.0,-29.2540980171571,-67.426136513409
LA RIOJA,Chilecito,Colonia Vichigasta,46042050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,272.0,-29.4490716382323,-67.4914198732182
LA RIOJA,Chilecito,La Puntilla,Sin Datos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,-29.1484698105368,-67.4191244361359
LA RIOJA,Chilecito,Los Sarmientos,Sin Datos,0.0,0.0,0.0,0.0,75.0,39.0,0.0,43.0,1.0,0.0,158.0,0.0,72.15189873417721,0.0,-29.1517467165263,-67.4826010369502
LA RIOJA,Chilecito,Malligasta,46042070,0.0,0.0,0.0,1.0,80.0,103.0,0.0,0.0,0.0,0.0,184.0,0.5434782608695652,100.0,1668.0,-29.1772024890585,-67.4408316312776
LA RIOJA,Chilecito,Nonogasta,46042090,0.0,1.0,3.0,89.0,530.0,177.0,0.0,139.0,1.0,0.0,940.0,9.893617021276595,85.1063829787234,6937.0,-29.3040959439682,-67.5072784622018
LA RIOJA,Chilecito,San Miguel,Sin Datos,0.0,0.0,0.0,0.0,32.0,18.0,0.0,13.0,0.0,0.0,63.0,0.0,79.36507936507937,0.0,-29.184674818415,-67.4780826682806
LA RIOJA,Chilecito,San Nicolás,46042100,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,100.0,153.0,-29.1217634888802,-67.475895961327
LA RIOJA,Chilecito,Santa Florentina,46042110,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,100.0,129.0,-29.1330615805931,-67.5576081781931
LA RIOJA,Chilecito,Sañogasta,46042120,0.0,0.0,0.0,0.0,103.0,112.0,0.0,0.0,0.0,0.0,215.0,0.0,100.0,1805.0,-29.3203738957214,-67.6277959527272
LA RIOJA,Chilecito,Tilimuqui,46042130,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,41.66666666666667,100.0,279.0,-29.1494438672162,-67.4296645756575
LA RIOJA,Chilecito,Vichigasta,46042140,0.0,0.0,0.0,55.0,29.0,78.0,0.0,0.0,0.0,0.0,162.0,33.95061728395062,100.0,3016.0,-29.4885973737241,-67.50228520978
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,0.0,0.0,0.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,45.0,13.333333333333334,100.0,219.0,-29.4772470519152,-67.7729134098149
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,0.0,1.0,0.0,1.0,385.0,0.0,0.0,0.0,0.0,0.0,387.0,0.516795865633075,100.0,2525.0,-29.509859321691,-68.5522045398452
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,0.0,0.0,0.0,1.0,70.0,34.0,0.0,0.0,0.0,0.0,105.0,0.9523809523809524,100.0,512.0,-29.3713119289112,-68.2271328398885
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,0.0,0.0,0.0,0.0,85.0,41.0,0.0,0.0,0.0,0.0,126.0,0.0,100.0,861.0,-29.5412536132819,-68.0970404734465
LA RIOJA,Coronel Felipe Varela,Santa Clara,Sin Datos,0.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,41.0,0.0,100.0,0.0,-29.361377257847,-68.6264098036917
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,0.0,1.0,0.0,4.0,991.0,215.0,0.0,171.0,3.0,0.0,1385.0,0.36101083032490977,87.43682310469313,4931.0,-29.3227046223336,-68.2230741292594
LA RIOJA,Famatina,Angulos,46049020,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,100.0,127.0,-28.6595753462725,-67.6529605556859
LA RIOJA,Famatina,Campanas,46049050,0.0,0.0,0.0,0.0,56.0,104.0,0.0,0.0,0.0,0.0,160.0,0.0,100.0,892.0,-28.5560208289878,-67.6264406513676
LA RIOJA,Famatina,Chañarmuyo,46049060,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,100.0,268.0,-28.6123449106977,-67.5874723425836
LA RIOJA,Famatina,Famatina,46049070,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,205.0,0.4878048780487805,100.0,2466.0,-28.9291000348798,-67.5207596756722
LA RIOJA,Famatina,La Cuadra,46049080,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,100.0,122.0,-28.4724817643376,-67.6918652569621
LA RIOJA,Famatina,Pituil,46049090,0.0,0.0,0.0,0.0,47.0,105.0,0.0,0.0,0.0,0.0,152.0,0.0,100.0,849.0,-28.5815077306519,-67.4508379497995
LA RIOJA,Famatina,Santa Cruz,46049110,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,100.0,221.0,-28.4907371198,-67.6899252647169
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,0.0,0.0,0.0,0.0,63.0,30.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,532.0,-30.165433857594,-66.556575245663
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,0.0,0.0,0.0,9.0,117.0,37.0,0.0,0.0,0.0,0.0,163.0,5.521472392638037,100.0,1164.0,-30.5173084388038,-66.5413792482074
LA RIOJA,General Belgrano,Chañar,46063020,0.0,0.0,0.0,6.0,70.0,21.0,0.0,0.0,0.0,0.0,97.0,6.185567010309279,100.0,903.0,-30.5590304532238,-65.9735931205601
LA RIOJA,General Belgrano,Loma Blanca,46063030,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,100.0,731.0,-30.6446137810742,-66.238741686799
LA RIOJA,General Belgrano,Olta,46063040,0.0,1.0,0.0,2.0,761.0,109.0,0.0,221.0,3.0,0.0,1097.0,0.27347310847766637,79.58067456700091,4547.0,-30.6399759885817,-66.278060412461
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,0.0,0.0,0.0,0.0,153.0,194.0,0.0,0.0,0.0,0.0,347.0,0.0,100.0,1335.0,-30.815543887629,-66.6194814951279
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,0.0,1.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,75.0,4.0,100.0,359.0,-30.8640381344546,-66.4051056083957
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,0.0,0.0,0.0,0.0,73.0,151.0,0.0,0.0,0.0,0.0,224.0,0.0,100.0,1017.0,-30.847619186484,-66.7186798501751
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,32.0,3.125,100.0,149.0,-31.0900907205412,-66.7571869922571
LA RIOJA,General Lamadrid,Villa Castelli,46077010,0.0,0.0,0.0,0.0,141.0,126.0,0.0,0.0,0.0,0.0,267.0,0.0,100.0,1697.0,-29.0207515543035,-68.2253713917754
LA RIOJA,General Ocampo,Ambil,46084010,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0303030303030303,100.0,214.0,-31.1413359277957,-66.3603819377386
LA RIOJA,General Ocampo,Milagro,46084030,0.0,0.0,0.0,0.0,638.0,2.0,0.0,174.0,5.0,0.0,819.0,0.0,78.14407814407815,3494.0,-31.0131717520524,-65.9882554540382
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,0.0,1.0,0.0,0.0,267.0,2.0,0.0,35.0,0.0,0.0,305.0,0.32786885245901637,88.52459016393442,1695.0,-30.9665198359206,-66.2356607957536
LA RIOJA,General San Martín,Ulapes,46091010,0.0,0.0,0.0,10.0,681.0,0.0,0.0,8.0,3.0,0.0,702.0,1.4245014245014245,98.43304843304843,3205.0,-31.582978877023,-66.2514026305989
LA RIOJA,Independencia,Amaná,46105010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,148.0,-30.0611119791655,-67.5084950612514
LA RIOJA,Independencia,Patquía,46105020,0.0,3.0,4.0,25.0,102.0,183.0,0.0,0.0,0.0,0.0,317.0,10.094637223974763,100.0,1808.0,-30.0522114405959,-66.8915886798437
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,0.0,2.0,256.0,91.0,1256.0,238.0,0.0,865.0,4.0,0.0,2712.0,12.868731563421829,67.95722713864308,11039.0,-31.3506186314416,-66.6046417930744
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,0.0,1.0,0.0,0.0,67.0,49.0,0.0,0.0,0.0,0.0,117.0,0.8547008547008548,100.0,733.0,-31.2240295500516,-66.3334915975105
LA RIOJA,San Blas de los Sauces,Andolucas,Sin Datos,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,100.0,0.0,-28.5555816291232,-67.1592836516078
LA RIOJA,San Blas de los Sauces,Chaupihuasi,Sin Datos,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,100.0,0.0,-28.3536422425472,-67.080433367311
LA RIOJA,San Blas de los Sauces,Cuipan,Sin Datos,0.0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,51.0,0.0,100.0,0.0,-28.4517974906601,-67.1178978512143
LA RIOJA,San Blas de los Sauces,Las Talas,Sin Datos,0.0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,43.0,0.0,100.0,0.0,-28.4517974906601,-67.1178978512143
LA RIOJA,San Blas de los Sauces,Los Robles,Sin Datos,0.0,1.0,0.0,0.0,64.0,42.0,0.0,0.0,0.0,0.0,107.0,0.9345794392523363,100.0,0.0,-28.4517974906601,-67.1178978512143
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,0.0,0.0,0.0,0.0,109.0,49.0,0.0,0.0,0.0,0.0,158.0,0.0,100.0,3918.0,-28.4076258105119,-67.0961546311904
LA RIOJA,San Blas de los Sauces,San Blas,Sin Datos,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,48.0,0.0,100.0,0.0,-28.407625810512,-67.0961546311905
LA RIOJA,San Blas de los Sauces,Shaqui,Sin Datos,0.0,0.0,0.0,0.0,29.0,44.0,0.0,0.0,0.0,0.0,73.0,0.0,100.0,0.0,-28.4812201375784,-67.128235105005
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0.0,2.0,4.0,0.0,92.0,255.0,0.0,161.0,48.0,0.0,562.0,1.0676156583629894,62.811387900355875,0.0,-29.3064491456943,-67.0414097362521
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0.0,2.0,4.0,0.0,92.0,255.0,0.0,161.0,48.0,0.0,562.0,1.0676156583629894,62.811387900355875,2275.0,-29.3064491456943,-67.0414097362521
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,0.0,0.0,0.0,3.0,279.0,159.0,0.0,0.0,0.0,0.0,441.0,0.6802721088435374,100.0,2401.0,-28.7797111463416,-68.2060368408699
MENDOZA,Capital,Mendoza,50007010,9.0,205.0,2542.0,10899.0,45948.0,3653.0,14028.0,14046.0,10979.0,2361.0,104670.0,13.037164421515238,73.827266647559,114893.0,-32.8774938474965,-68.852787067524
MENDOZA,General Alvear,Bowen,50014010,1.0,0.0,71.0,21.0,62.0,0.0,0.0,1.0,0.0,0.0,156.0,58.97435897435898,98.71794871794873,4939.0,-35.0009124317209,-67.5161818289008
MENDOZA,General Alvear,Carmensa,50014020,0.0,0.0,67.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,100.0,100.0,941.0,-35.1449057898791,-67.662955044003
MENDOZA,General Alvear,General Alvear,50014030,0.0,65.0,3111.0,2624.0,4083.0,457.0,2.0,343.0,100.0,26.0,10811.0,53.649061141430025,95.66182591804645,29909.0,-34.9804694766564,-67.7009950828176
MENDOZA,Godoy Cruz,Gobernador Benegas,Sin Datos,0.0,0.0,4.0,73.0,7.0,11.0,0.0,256.0,0.0,344.0,695.0,11.07913669064748,13.66906474820144,0.0,-32.9443750737376,-68.8651880637399
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,5.0,139.0,2466.0,2906.0,2663.0,274.0,0.0,4928.0,11609.0,5599.0,30589.0,18.016280362221714,27.617771094184185,191299.0,-32.9215283150576,-68.8549231831208
MENDOZA,Godoy Cruz,LAS TORTUGAS,Sin Datos,0.0,0.0,3.0,39.0,7.0,3.0,0.0,398.0,0.0,531.0,981.0,4.281345565749235,5.300713557594292,0.0,-32.9453107154249,-68.8411734730396
MENDOZA,Godoy Cruz,Villa Hipodromo,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,30.0,0.0,0.0,0.0,-32.9085519196216,-68.8709990197701
MENDOZA,Guaymallén,Capilla Del Rosario,Sin Datos,0.0,0.0,0.0,271.0,8.0,104.0,0.0,1.0,0.0,0.0,384.0,70.57291666666666,99.73958333333334,0.0,-32.9057059086968,-68.7753107154796
MENDOZA,Guaymallén,Colonia Segovia,50028010,0.0,0.0,114.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,148.0,98.64864864864865,100.0,4271.0,-32.8445720739406,-68.7264015008637
MENDOZA,Guaymallén,Guaymallén,50028020,1.0,360.0,2647.0,3496.0,2053.0,92.0,0.0,1664.0,16588.0,4448.0,31349.0,20.743883377460207,27.586206896551722,252618.0,-32.8925289639529,-68.820068537927
MENDOZA,Guaymallén,La Primavera,50028030,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,37.5,37.5,189067.0,-32.9212115151732,-68.6797682708562
MENDOZA,Guaymallén,Los Corralitos,50028040,29.0,5.0,72.0,23.0,65.0,0.0,0.0,0.0,0.0,0.0,194.0,51.546391752577314,85.05154639175258,942.0,-32.8978664693342,-68.7059893326547
MENDOZA,Guaymallén,Puente de Hierro,50028050,105.0,20.0,390.0,529.0,612.0,0.0,0.0,3.0,0.0,0.0,1659.0,56.6003616636528,93.49005424954791,7524.0,-32.8596996528436,-68.6889630695891
MENDOZA,Guaymallén,San Jose,Sin Datos,0.0,0.0,0.0,135.0,1.0,38.0,0.0,0.0,0.0,0.0,174.0,77.58620689655173,100.0,0.0,-32.887910080091,-68.8336077167937
MENDOZA,Junín,Ingeniero Giagnoni,50035010,0.0,99.0,1361.0,1415.0,1286.0,0.0,0.0,161.0,48.0,0.0,4370.0,65.78947368421053,95.21739130434783,594.0,-33.1247748459194,-68.4208925887498
MENDOZA,Junín,Junín,50035020,94.0,56.0,94.0,158.0,416.0,0.0,0.0,563.0,181.0,0.0,1562.0,19.718309859154928,46.35083226632523,6324.0,-33.1450869905894,-68.4921156012444
MENDOZA,Junín,La Colonia,50035030,1.0,31.0,211.0,63.0,94.0,0.0,0.0,316.0,102.0,0.0,818.0,37.286063569682156,48.77750611246944,9403.0,-33.0927994762934,-68.4874957269843
MENDOZA,Junín,Los Barriales,50035040,67.0,56.0,255.0,375.0,402.0,0.0,0.0,2.0,0.0,0.0,1157.0,59.29127052722558,94.03630077787382,4572.0,-33.1010405156356,-68.567527971482
MENDOZA,Junín,Medrano,50035050,0.0,385.0,316.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,100.0,100.0,817.0,-33.1762912284126,-68.6231695474222
MENDOZA,Junín,Phillips,50035060,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,894.0,-33.2032507142375,-68.3832295478144
